student_id,age,gender,course,year,daily_study_hours,daily_sleep_hours,screen_time_hours,stress_level,anxiety_score,depression_score,academic_pressure_score,financial_stress_score,social_support_score,physical_activity_hours,sleep_quality,attendance_percentage,cgpa,internet_quality,burnout_level
STU00207,24,Female,CSE,1st Year,5.5,6.5,2.0,Low,3,3,4,2,9,1.9,Average,86.0,8.93,Average,Low
STU00208,25,Male,CSE,4th Year,5.4,9.0,3.9,Low,5,4,5,1,8,2.1,Good,77.5,8.03,Poor,Low
STU00209,20,Male,CSE,1st Year,4.8,6.8,4.5,High,8,4,8,5,3,1.9,Poor,73.2,6.6,Poor,High
STU00210,24,Male,CSE,1st Year,6.5,6.7,5.6,Medium,5,6,7,6,6,0.7,Average,87.0,7.08,Good,Low
STU00211,20,Female,AIML,2nd Year,2.6,7.2,6.1,Medium,7,7,6,8,6,0.9,Average,85.2,7.45,Average,Medium
STU00212,23,Female,ECE,1st Year,4.5,8.1,5.6,Low,4,2,2,5,7,1.7,Average,99.7,8.44,Good,Low
STU00213,24,Female,AIDS,4th Year,6.0,5.5,5.2,Medium,7,7,6,8,7,1.4,Poor,83.9,8.03,Good,High
STU00214,21,Male,ECE,4th Year,7.2,8.9,5.1,Low,5,3,4,3,8,3.0,Good,67.3,8.29,Good,Low
STU00215,23,Male,CSE,2nd Year,4.4,6.6,5.1,High,8,7,8,9,5,0.6,Average,92.3,7.84,Good,Medium
STU00216,20,Male,AIDS,2nd Year,7.4,4.7,8.9,High,10,8,10,10,3,0.0,Poor,63.0,6.52,Poor,High
STU00217,18,Male,AIML,2nd Year,4.8,5.5,6.5,High,8,7,6,8,5,0.8,Poor,81.1,8.59,Good,High
STU00218,18,Female,CSE,1st Year,6.6,8.0,3.6,Low,5,5,3,5,7,1.8,Good,85.7,8.11,Good,Low
STU00219,21,Female,AIML,2nd Year,2.9,8.4,3.6,High,3,3,1,2,10,2.7,Good,95.3,8.82,Average,Medium
STU00220,25,Male,AIML,1st Year,5.9,8.2,5.1,Low,3,4,2,1,7,1.7,Good,90.0,8.16,Average,Low
STU00221,19,Male,AIML,1st Year,5.2,6.0,6.7,High,9,7,10,6,1,1.0,Poor,75.5,7.6,Average,High
STU00222,21,Male,AIDS,3rd Year,2.6,6.5,3.2,Medium,5,7,5,6,9,2.9,Average,76.1,9.17,Average,Medium
STU00223,23,Female,AIDS,1st Year,4.6,7.5,5.1,Medium,6,6,3,4,6,1.6,Average,100.0,7.64,Average,Low
STU00224,19,Female,ECE,1st Year,7.5,6.3,6.5,High,8,7,6,4,4,1.4,Poor,84.3,7.27,Poor,Medium
STU00225,23,Male,CSE,2nd Year,3.5,6.0,5.5,High,10,6,10,7,5,2.0,Poor,75.7,6.89,Good,Medium
STU00226,20,Female,AIDS,2nd Year,2.3,9.0,3.7,Low,3,2,5,4,6,1.2,Average,97.6,7.81,Poor,Medium
STU00227,24,Male,ECE,1st Year,5.6,7.8,5.5,Medium,2,2,5,6,5,1.2,Poor,75.2,7.71,Poor,Medium
STU00228,22,Male,CSE,1st Year,2.0,7.6,6.3,Medium,8,4,5,5,9,1.2,Good,88.6,7.24,Average,Low
STU00229,22,Female,ECE,1st Year,7.7,9.0,7.4,Medium,6,6,6,7,5,1.4,Average,80.4,8.19,Average,High
STU00230,19,Male,Cyber,1st Year,7.6,7.5,5.5,Medium,5,4,6,5,7,0.7,Poor,87.8,9.13,Good,Medium
STU00231,21,Male,Cyber,4th Year,7.0,6.7,4.0,High,8,5,8,2,3,1.4,Poor,83.5,7.84,Average,Medium
STU00232,24,Female,CSE,4th Year,5.0,6.1,8.0,High,9,5,6,7,6,1.6,Average,62.5,7.62,Average,High
STU00233,18,Male,Cyber,2nd Year,8.5,5.2,8.5,High,10,8,9,7,2,0.7,Poor,61.0,7.48,Average,High
STU00234,24,Female,CSE,2nd Year,7.5,4.7,3.0,High,9,7,9,10,7,1.5,Poor,92.7,8.39,Average,High
STU00235,21,Male,CSE,3rd Year,4.3,6.9,4.9,High,7,5,9,7,4,1.2,Poor,74.8,8.25,Good,Medium
STU00236,23,Male,CSE,3rd Year,7.3,6.2,3.6,Low,2,3,3,2,10,1.2,Poor,100.0,8.65,Good,Low
STU00237,23,Male,CIVIL,1st Year,3.5,7.3,6.8,High,4,6,9,3,5,1.5,Poor,90.1,7.78,Average,High
STU00238,21,Male,AIML,1st Year,4.5,7.2,2.0,Medium,5,2,3,5,5,2.1,Average,83.5,7.57,Good,Medium
STU00239,20,Male,AIML,2nd Year,1.9,6.7,5.4,Medium,8,8,8,4,6,0.5,Poor,77.8,8.02,Average,High
STU00240,23,Male,AIML,3rd Year,5.4,6.4,6.8,High,9,6,9,4,5,2.1,Poor,92.1,7.38,Good,Medium
STU00241,19,Female,CIVIL,1st Year,4.5,8.0,2.0,Medium,7,4,4,5,3,0.8,Average,98.6,7.57,Average,Medium
STU00242,22,Male,ECE,2nd Year,4.8,6.6,8.3,High,10,10,10,6,1,0.0,Poor,68.9,7.21,Average,High
STU00243,18,Male,CIVIL,2nd Year,5.1,6.0,7.6,High,8,7,10,6,3,1.1,Poor,87.9,8.43,Good,High
STU00244,23,Male,AIML,1st Year,4.3,5.3,5.2,High,8,7,10,8,7,1.4,Poor,84.9,7.98,Good,High
STU00245,23,Male,CSE,2nd Year,5.3,7.2,4.4,High,7,4,6,8,6,1.7,Poor,88.2,7.76,Average,High
STU00246,18,Male,Cyber,3rd Year,7.8,5.0,5.7,High,9,9,10,10,3,1.2,Poor,74.9,6.96,Good,High
STU00247,24,Female,AIML,2nd Year,2.7,6.2,2.0,High,5,5,2,1,9,1.7,Average,83.1,9.06,Good,High
STU00248,21,Male,AIDS,1st Year,6.9,6.5,6.0,High,7,5,7,9,1,1.1,Poor,67.4,7.45,Average,High
STU00249,24,Female,AIDS,1st Year,5.1,8.4,4.6,Low,4,3,3,5,7,1.7,Average,76.0,7.98,Good,Low
STU00250,18,Female,Cyber,4th Year,5.5,6.7,3.1,Low,3,2,4,9,8,1.8,Good,99.8,8.59,Good,Low
STU00251,19,Male,CIVIL,2nd Year,5.1,6.9,7.0,Medium,8,10,5,10,6,1.3,Good,79.6,7.5,Average,Medium
STU00252,21,Male,Cyber,1st Year,4.0,5.7,6.4,High,9,9,9,8,3,0.8,Poor,67.3,6.96,Average,High
STU00253,19,Male,AIML,1st Year,5.5,8.1,4.5,Low,3,3,4,1,8,1.7,Good,95.2,8.04,Good,Low
STU00254,20,Female,Cyber,4th Year,5.8,8.1,4.2,Low,3,2,5,3,8,0.7,Average,80.5,7.73,Good,Low
STU00255,23,Male,CSE,3rd Year,3.6,6.5,6.3,Medium,6,3,5,4,6,1.9,Poor,76.4,7.15,Average,Medium
STU00256,19,Female,AIDS,4th Year,2.5,6.0,6.7,Medium,5,5,5,5,8,1.7,Poor,99.4,7.34,Poor,Medium
STU00257,23,Female,CSE,3rd Year,5.4,5.0,5.4,High,8,4,7,9,5,0.0,Poor,67.5,8.09,Average,High
STU00258,18,Female,AIML,2nd Year,7.2,5.7,9.3,High,10,8,10,9,1,0.7,Poor,68.4,7.3,Good,High
STU00259,19,Male,ECE,2nd Year,6.9,5.5,6.6,High,7,5,8,6,8,1.3,Poor,75.4,7.38,Good,High
STU00260,22,Female,CSE,1st Year,7.0,7.5,5.1,Low,5,4,4,6,9,1.2,Poor,79.3,8.69,Poor,Low
STU00261,24,Male,CSE,3rd Year,5.3,8.2,6.2,Low,2,3,1,1,10,1.4,Good,76.1,8.41,Good,Medium
STU00262,19,Male,ECE,3rd Year,4.4,6.5,4.0,Low,4,3,4,4,6,1.2,Average,83.9,7.82,Good,High
STU00263,20,Male,CSE,1st Year,4.8,7.2,3.8,Low,4,4,4,2,5,1.3,Average,79.2,7.47,Average,Medium
STU00264,25,Female,Cyber,4th Year,2.9,7.4,4.6,High,10,5,8,6,5,0.9,Average,84.6,7.9,Poor,High
STU00265,25,Female,AIML,2nd Year,3.9,5.8,6.5,Medium,6,6,8,4,5,2.3,Poor,79.6,8.74,Average,Medium
STU00266,22,Female,AIML,1st Year,4.8,6.2,4.4,Medium,6,4,7,4,9,1.9,Poor,81.6,8.04,Poor,High
STU00267,21,Male,CSE,2nd Year,5.0,5.5,6.1,High,9,9,10,9,1,1.9,Poor,66.1,7.75,Average,High
STU00268,20,Female,AIDS,4th Year,5.0,8.4,6.7,Low,1,5,5,6,7,1.9,Average,96.8,8.16,Good,Medium
STU00269,22,Male,CIVIL,4th Year,2.5,8.3,7.4,Low,4,4,3,3,7,1.9,Poor,88.4,8.4,Good,Low
STU00270,22,Male,CSE,2nd Year,3.1,6.4,5.3,Medium,10,5,8,7,5,0.8,Average,73.7,7.48,Average,Medium
STU00271,20,Female,CIVIL,4th Year,6.6,5.7,4.2,Medium,8,4,6,3,5,1.1,Poor,67.1,6.28,Good,Low
STU00272,18,Male,ECE,4th Year,3.8,7.1,8.8,High,10,4,8,8,5,1.0,Poor,61.1,6.9,Good,High
STU00273,19,Male,ECE,4th Year,3.9,5.1,6.2,Medium,7,5,10,4,7,1.7,Average,89.2,7.89,Poor,High
STU00274,25,Female,ECE,4th Year,5.4,6.4,6.7,High,5,6,8,7,7,1.1,Poor,84.5,8.27,Average,High
STU00275,21,Male,ECE,2nd Year,3.2,7.1,4.7,Low,3,2,3,4,7,1.9,Average,93.4,8.05,Good,Low
STU00276,21,Male,AIDS,3rd Year,7.2,7.5,5.0,High,8,5,8,7,4,1.4,Poor,76.9,7.74,Good,High
STU00277,21,Male,Cyber,3rd Year,3.0,7.6,5.5,High,8,8,7,10,7,1.0,Poor,84.4,7.27,Average,High
STU00278,24,Male,Cyber,3rd Year,5.4,5.1,7.4,High,9,9,7,7,2,0.7,Poor,83.4,8.39,Good,High
STU00279,18,Female,AIML,1st Year,3.2,7.9,3.1,Low,2,1,5,1,10,1.7,Good,88.9,9.19,Good,Low
STU00280,18,Female,CSE,3rd Year,5.1,6.8,4.9,Medium,6,3,5,8,10,2.4,Poor,83.2,7.82,Good,Low
STU00281,20,Male,ECE,4th Year,4.3,6.1,6.0,High,7,7,8,5,7,1.0,Poor,70.5,6.71,Good,High
STU00282,21,Male,CSE,2nd Year,4.3,8.8,2.0,Low,1,1,1,1,10,2.6,Good,97.3,7.79,Poor,Low
STU00283,23,Male,AIML,4th Year,7.3,6.2,7.8,High,7,4,6,6,2,1.2,Poor,84.3,8.25,Poor,High
STU00284,21,Female,CSE,2nd Year,4.0,6.4,6.9,High,8,6,10,9,3,1.7,Poor,74.0,7.57,Poor,Low
STU00285,21,Female,CSE,1st Year,3.6,8.0,5.1,Medium,4,5,5,5,8,0.6,Average,82.3,7.58,Good,Low
STU00286,25,Female,ECE,1st Year,4.3,8.4,5.5,Medium,4,5,1,8,6,1.8,Average,82.2,8.16,Good,Medium
STU00287,19,Male,ECE,4th Year,7.4,7.7,2.0,Low,6,2,7,2,7,1.2,Good,93.2,7.78,Good,Low
STU00288,22,Male,Cyber,3rd Year,4.7,7.2,4.1,Medium,6,5,5,6,8,1.9,Poor,73.4,8.4,Poor,High
STU00289,22,Male,CSE,2nd Year,7.1,6.1,2.8,Low,6,4,5,6,7,1.6,Average,75.4,7.89,Average,Medium
STU00290,21,Female,Cyber,3rd Year,4.5,8.6,4.7,Medium,4,2,6,4,5,0.9,Average,76.4,7.44,Average,Medium
STU00291,24,Male,AIML,2nd Year,7.0,7.7,5.0,Low,3,3,5,8,9,1.9,Average,84.1,8.05,Average,Low
STU00292,20,Female,AIDS,2nd Year,5.7,7.1,5.1,Low,7,3,6,2,7,1.7,Average,85.7,7.85,Average,Low
STU00293,25,Female,ECE,4th Year,5.9,7.0,6.5,Medium,6,6,4,7,6,1.5,Poor,74.7,8.17,Good,Medium
STU00294,20,Male,Cyber,3rd Year,2.9,6.1,4.9,High,10,10,8,10,4,0.8,Poor,80.8,7.92,Poor,High
STU00295,22,Male,Cyber,3rd Year,2.0,7.7,3.8,Low,4,3,5,3,7,1.7,Average,95.5,8.63,Good,Medium
STU00296,22,Male,CIVIL,3rd Year,7.0,7.4,6.0,Medium,5,4,8,3,8,2.0,Average,83.8,8.03,Good,High
STU00297,24,Male,AIDS,4th Year,6.8,8.6,5.0,Medium,5,5,3,4,7,1.5,Good,93.6,8.18,Good,Medium
STU00298,21,Male,Cyber,1st Year,9.2,7.3,3.0,Low,6,6,3,6,9,2.3,Poor,77.3,7.94,Poor,Medium
STU00299,20,Female,Cyber,1st Year,1.9,9.0,5.2,Low,1,1,3,1,6,2.1,Good,82.5,7.27,Good,Medium
STU00300,18,Male,CSE,1st Year,5.5,8.6,5.8,Low,1,2,1,5,9,2.8,Good,93.2,8.49,Good,Low
STU00301,20,Male,CIVIL,3rd Year,2.9,7.4,4.7,Low,5,3,2,6,8,1.8,Average,87.1,7.74,Average,Low
STU00302,24,Female,AIML,3rd Year,3.7,5.2,3.4,High,6,4,5,9,5,1.1,Poor,74.0,8.39,Good,High
STU00303,18,Female,AIML,3rd Year,4.4,6.3,6.4,High,10,7,8,8,6,0.5,Poor,88.6,7.54,Good,Medium
STU00304,25,Male,CIVIL,2nd Year,5.2,9.0,4.0,Low,2,1,1,2,10,2.1,Average,92.4,8.95,Average,Low
STU00305,22,Female,ECE,1st Year,3.7,6.4,4.4,Medium,4,3,4,8,4,1.3,Average,90.1,7.82,Average,Medium
STU00306,19,Female,CSE,3rd Year,4.7,7.6,5.7,Low,3,2,3,4,9,2.8,Good,82.8,7.92,Average,Low
STU00307,20,Female,CSE,4th Year,6.4,7.1,4.8,Low,5,2,5,4,8,1.1,Good,96.6,8.54,Poor,High
STU00308,22,Female,CSE,2nd Year,7.3,7.1,8.9,High,10,4,9,4,3,0.7,Poor,75.9,7.83,Good,High
STU00309,20,Male,ECE,1st Year,6.1,6.7,5.8,Medium,6,5,7,3,6,2.0,Average,92.2,8.38,Poor,Medium
STU00310,18,Female,CSE,2nd Year,5.8,6.0,5.5,High,8,4,8,6,4,2.2,Poor,77.6,7.88,Average,High
STU00311,23,Male,CIVIL,2nd Year,5.1,6.5,7.7,High,10,10,10,8,3,1.4,Poor,76.8,7.9,Average,High
STU00312,23,Female,CIVIL,1st Year,4.1,5.9,7.6,High,6,8,6,4,5,1.9,Poor,84.4,8.13,Average,High
STU00313,18,Female,Cyber,2nd Year,5.8,5.6,5.7,Low,4,3,3,5,9,1.7,Poor,100.0,7.16,Average,Low
STU00314,20,Male,ECE,3rd Year,3.1,8.4,5.2,Medium,6,8,6,8,6,1.4,Good,77.8,7.6,Good,Medium
STU00315,19,Male,AIML,2nd Year,5.0,8.1,3.6,Medium,6,5,4,4,6,2.9,Average,87.3,8.76,Average,High
STU00316,23,Female,CSE,2nd Year,3.2,8.3,4.1,Medium,8,5,8,7,6,2.3,Average,84.8,7.18,Poor,Low
STU00317,23,Female,AIDS,1st Year,5.1,7.3,2.5,High,7,2,8,6,5,1.7,Poor,68.4,6.71,Good,Medium
STU00318,23,Male,CSE,4th Year,2.8,8.2,4.2,Low,2,3,2,3,7,2.6,Average,70.8,8.0,Good,High
STU00319,25,Female,CSE,2nd Year,4.3,7.0,4.9,High,8,5,7,3,4,1.9,Poor,73.2,8.03,Average,High
STU00320,24,Female,AIML,2nd Year,3.8,6.7,4.7,Low,6,5,7,8,7,0.9,Good,90.3,7.72,Average,Low
STU00321,20,Male,CSE,1st Year,3.7,7.0,7.0,High,7,5,8,1,6,1.3,Poor,93.3,8.53,Poor,High
STU00322,18,Male,Cyber,3rd Year,5.1,5.8,5.8,High,10,5,7,10,6,2.0,Poor,70.9,8.6,Poor,High
STU00323,22,Male,ECE,4th Year,1.0,5.6,8.1,Medium,6,5,5,9,4,1.7,Average,70.1,6.41,Average,Low
STU00324,25,Female,AIDS,1st Year,1.7,6.7,4.2,Low,4,5,4,1,7,1.6,Poor,95.6,7.76,Good,Low
STU00325,25,Male,ECE,1st Year,6.7,7.4,4.8,Medium,8,6,7,8,3,2.0,Poor,73.3,6.4,Good,High
STU00326,19,Female,AIDS,1st Year,5.0,6.2,2.8,Medium,3,3,4,7,6,2.0,Poor,83.0,8.54,Average,Low
STU00327,19,Male,AIML,3rd Year,3.4,6.4,5.0,Low,4,1,3,6,8,2.4,Good,99.6,8.01,Good,Low
STU00328,18,Female,AIDS,4th Year,6.0,9.0,3.8,Low,1,1,1,1,10,2.8,Good,100.0,8.78,Average,Low
STU00329,19,Male,Cyber,2nd Year,3.8,6.5,4.4,Medium,5,3,5,4,4,1.8,Poor,89.8,8.59,Average,Medium
STU00330,22,Male,AIML,2nd Year,3.8,7.7,3.1,Low,3,4,4,1,6,2.1,Good,72.0,7.26,Average,Medium
STU00331,22,Female,CIVIL,3rd Year,3.7,7.5,7.5,Low,6,4,5,7,5,2.1,Poor,70.1,6.76,Average,Low
STU00332,20,Male,AIML,3rd Year,7.9,8.3,2.0,Low,1,1,2,2,10,3.0,Average,99.8,7.54,Good,Low
STU00333,20,Male,CSE,1st Year,5.3,6.6,5.9,Medium,4,7,4,1,6,1.5,Average,87.5,8.87,Average,Medium
STU00334,24,Female,AIML,1st Year,5.5,7.7,4.9,High,7,5,6,7,6,1.5,Good,73.7,8.3,Good,High
STU00335,21,Female,AIML,2nd Year,5.6,8.0,4.8,Low,4,2,3,4,8,2.6,Good,83.9,8.1,Average,Low
STU00336,24,Female,AIML,3rd Year,1.8,6.6,7.0,High,10,7,7,5,5,1.3,Poor,89.0,7.01,Good,High
STU00337,25,Male,Cyber,3rd Year,3.8,7.1,5.3,Low,4,1,3,4,7,1.0,Average,96.7,8.62,Good,Low
STU00338,20,Female,CIVIL,3rd Year,5.8,7.2,4.8,High,6,6,5,4,4,1.0,Average,82.1,9.49,Average,High
STU00339,19,Female,AIML,4th Year,5.1,6.2,7.6,High,8,7,7,4,4,0.8,Average,73.8,7.55,Poor,Medium
STU00340,25,Male,Cyber,2nd Year,9.2,4.8,6.4,High,8,7,7,6,7,0.9,Poor,75.5,7.14,Good,High
STU00341,23,Male,AIML,2nd Year,4.1,7.4,10.0,Low,6,1,3,6,8,1.1,Poor,92.3,8.64,Average,Low
STU00342,20,Female,AIDS,1st Year,6.5,7.9,2.3,Low,4,3,2,7,9,2.4,Average,96.3,7.74,Average,Low
STU00343,22,Male,CSE,4th Year,6.3,5.0,2.6,Medium,5,2,4,8,9,1.5,Average,85.6,7.95,Good,High
STU00344,22,Female,CSE,3rd Year,5.4,6.9,7.1,Low,6,7,5,5,2,2.0,Average,74.9,6.24,Poor,Low
STU00345,25,Female,Cyber,2nd Year,5.3,8.9,4.2,Medium,3,4,3,8,6,1.2,Poor,95.3,8.19,Average,Medium
STU00346,20,Female,ECE,1st Year,4.4,5.9,6.1,Medium,6,5,7,6,6,1.4,Poor,95.8,7.37,Average,Medium
STU00347,25,Male,AIDS,3rd Year,1.4,6.9,3.4,Low,2,2,3,4,10,1.7,Poor,72.1,8.44,Average,Medium
STU00348,25,Male,ECE,3rd Year,5.6,6.7,5.2,High,8,7,5,6,6,2.0,Average,80.6,7.43,Average,Medium
STU00349,19,Male,AIDS,3rd Year,5.5,8.8,4.9,Low,7,3,6,3,9,2.5,Average,95.8,8.79,Average,Low
STU00350,19,Male,AIML,1st Year,5.6,8.8,2.8,Low,2,4,2,3,10,1.9,Average,90.9,8.5,Poor,Low
STU00351,22,Female,CSE,4th Year,5.2,5.7,6.0,Medium,7,6,6,2,6,1.9,Average,75.7,7.79,Poor,Low
STU00352,18,Female,CSE,3rd Year,7.0,6.6,4.3,High,10,7,7,10,5,0.2,Poor,79.1,8.01,Poor,High
STU00353,20,Male,CSE,3rd Year,3.0,9.0,4.1,Low,1,1,2,6,7,2.6,Good,93.0,8.4,Good,Low
STU00354,21,Male,AIML,3rd Year,7.7,6.0,7.4,High,8,7,9,7,2,0.6,Poor,71.3,7.49,Average,High
STU00355,25,Female,Cyber,4th Year,3.5,6.2,4.6,Medium,7,7,7,4,6,1.4,Poor,77.9,7.05,Average,Medium
STU00356,25,Male,AIML,4th Year,5.0,6.9,4.0,High,10,8,6,8,4,1.9,Poor,82.3,8.04,Average,Medium
STU00357,19,Male,ECE,3rd Year,6.1,6.5,6.4,Medium,4,4,3,2,4,2.1,Poor,79.9,7.02,Good,Medium
STU00358,25,Male,Cyber,2nd Year,3.8,8.9,2.6,Medium,5,3,4,8,8,0.9,Average,80.0,9.03,Poor,Medium
STU00359,18,Female,ECE,2nd Year,6.4,6.3,6.4,Medium,6,6,4,5,7,1.2,Average,77.3,7.99,Average,Medium
STU00360,23,Male,ECE,4th Year,4.4,5.4,5.5,High,10,8,5,10,7,1.8,Poor,73.1,7.55,Good,High
STU00361,24,Female,AIML,3rd Year,5.2,6.3,4.7,Low,5,6,4,5,8,1.8,Poor,88.4,8.11,Average,Medium
STU00362,25,Male,AIML,1st Year,4.6,7.5,6.9,Medium,8,5,7,9,5,1.7,Average,74.9,7.55,Good,Medium
STU00363,19,Female,ECE,1st Year,3.7,6.7,5.4,Low,4,1,2,3,7,0.7,Good,88.4,8.12,Good,Medium
STU00364,25,Male,ECE,4th Year,9.2,6.8,5.9,Medium,7,7,7,7,5,2.0,Poor,77.1,7.34,Good,Medium
STU00365,18,Male,AIML,4th Year,3.6,7.0,2.8,Medium,7,4,4,6,7,2.1,Poor,74.2,7.85,Average,High
STU00366,22,Male,AIML,4th Year,1.0,5.6,6.3,High,6,5,6,8,3,1.5,Good,92.1,7.72,Poor,Medium
STU00367,21,Male,ECE,2nd Year,3.6,6.2,3.9,Medium,3,4,4,8,6,1.6,Average,80.5,7.91,Poor,Low
STU00368,20,Male,ECE,4th Year,5.7,6.2,6.4,High,10,6,9,6,5,1.2,Poor,69.1,8.17,Good,High
STU00369,18,Male,CSE,4th Year,4.2,7.8,4.6,Low,4,4,7,5,9,2.5,Average,78.7,7.58,Good,Low
STU00370,24,Male,Cyber,2nd Year,7.2,5.6,8.8,High,10,10,10,10,5,1.2,Poor,78.9,7.57,Good,Medium
STU00371,20,Male,CIVIL,1st Year,6.6,7.3,4.2,Low,5,3,4,4,9,1.7,Poor,91.9,7.4,Average,Low
STU00372,23,Female,CSE,4th Year,4.7,5.9,4.3,High,10,8,10,6,1,1.3,Poor,87.2,7.95,Good,High
STU00373,21,Male,AIDS,1st Year,2.3,6.8,8.2,High,9,10,7,8,7,1.1,Poor,75.1,7.36,Average,High
STU00374,20,Female,CSE,3rd Year,2.6,7.4,5.9,Medium,2,5,6,5,7,1.6,Poor,81.5,7.89,Good,Medium
STU00375,25,Female,Cyber,3rd Year,5.4,5.6,7.7,High,10,7,7,7,6,0.0,Poor,75.6,7.32,Average,Medium
STU00376,18,Male,Cyber,3rd Year,2.3,7.0,7.6,Medium,6,6,6,4,4,1.6,Poor,81.2,7.33,Poor,Medium
STU00377,23,Female,CSE,1st Year,4.1,6.9,6.7,Low,5,4,2,2,5,2.5,Average,79.8,9.47,Poor,Medium
STU00378,23,Female,CIVIL,3rd Year,7.5,7.4,3.7,Medium,6,6,5,3,9,2.2,Poor,95.4,8.3,Good,Low
STU00379,21,Female,Cyber,1st Year,5.9,6.6,4.4,High,9,8,8,7,3,1.6,Poor,77.1,7.76,Average,Medium
STU00380,20,Male,CIVIL,4th Year,5.3,8.4,7.1,High,8,2,7,10,4,1.1,Average,82.1,7.05,Average,Medium
STU00381,18,Male,AIML,1st Year,2.9,7.1,3.9,Low,3,2,5,4,9,2.0,Average,90.2,8.68,Average,Low
STU00382,25,Male,AIDS,3rd Year,5.3,6.7,4.9,Medium,5,4,4,4,8,2.2,Poor,85.9,7.95,Average,Medium
STU00383,25,Male,CIVIL,4th Year,4.6,6.1,3.9,Low,4,3,6,5,7,1.9,Good,73.1,8.0,Good,Low
STU00384,19,Female,Cyber,1st Year,5.3,6.1,5.5,Medium,4,1,6,3,7,2.5,Poor,84.2,8.6,Poor,Medium
STU00385,18,Female,CSE,1st Year,6.9,5.1,7.8,High,9,8,9,10,1,0.3,Poor,89.6,7.37,Poor,High
STU00386,18,Male,ECE,3rd Year,6.7,7.3,5.2,Medium,4,5,5,3,7,1.0,Average,93.6,7.68,Good,Medium
STU00387,18,Female,Cyber,1st Year,5.2,7.5,3.3,Medium,6,4,5,5,7,1.3,Poor,83.5,6.68,Average,Low
STU00388,24,Male,CIVIL,1st Year,6.2,6.4,7.8,High,9,5,9,7,2,0.6,Poor,73.7,7.35,Poor,High
STU00389,25,Female,Cyber,2nd Year,4.0,6.7,5.2,Low,5,4,7,1,9,0.9,Good,65.9,7.44,Poor,Medium
STU00390,19,Male,AIML,4th Year,7.3,5.8,7.6,High,7,7,7,3,1,1.4,Poor,73.5,7.04,Average,Medium
STU00391,23,Female,CSE,3rd Year,3.0,6.9,2.0,Low,1,1,1,3,10,2.3,Good,88.9,9.16,Average,Low
STU00392,19,Female,ECE,2nd Year,4.5,6.5,4.9,Low,4,6,3,5,6,1.8,Average,81.5,8.56,Poor,Low
STU00393,20,Male,CIVIL,4th Year,7.5,5.1,5.2,Medium,7,6,8,7,6,1.3,Poor,75.3,6.68,Average,High
STU00394,22,Male,CSE,2nd Year,4.5,7.2,6.7,High,9,6,9,10,4,0.1,Poor,79.9,7.52,Good,High
STU00395,23,Female,AIDS,2nd Year,2.4,8.9,5.7,Low,2,2,3,1,7,1.5,Good,77.5,7.51,Good,High
STU00396,24,Male,CIVIL,2nd Year,4.0,5.5,4.9,Low,5,3,3,2,8,1.7,Average,88.2,8.38,Good,Low
STU00397,18,Male,CSE,2nd Year,7.6,6.7,5.7,Medium,7,7,8,8,5,1.3,Average,78.6,7.42,Average,High
STU00398,19,Female,CSE,2nd Year,1.0,7.4,4.7,Medium,5,3,3,8,8,0.9,Poor,77.7,7.56,Average,Low
STU00399,20,Female,ECE,3rd Year,5.1,7.1,2.9,Medium,6,5,4,6,10,1.1,Average,96.6,8.68,Good,Low
STU00400,20,Male,ECE,1st Year,4.1,5.8,4.8,High,8,6,8,8,3,1.0,Poor,84.0,8.1,Good,High
STU00401,25,Male,CSE,3rd Year,4.6,8.0,6.2,Medium,5,7,1,1,2,2.3,Average,78.2,8.84,Average,Medium
STU00402,24,Male,AIDS,1st Year,3.9,8.3,2.8,Low,1,2,1,5,9,2.3,Average,95.0,8.43,Average,Low
STU00403,20,Female,Cyber,2nd Year,6.4,8.4,5.5,Low,2,1,1,4,8,2.5,Average,76.7,7.5,Average,Low
STU00404,25,Male,CIVIL,1st Year,5.1,6.1,6.3,High,8,6,7,7,6,1.4,Good,76.6,8.37,Average,Medium
STU00405,21,Male,AIDS,3rd Year,6.4,6.6,4.7,Low,2,3,1,2,8,2.2,Poor,100.0,9.2,Average,Low
STU00406,22,Male,AIDS,3rd Year,7.2,7.4,5.4,Low,7,4,4,3,8,1.9,Poor,86.1,8.5,Poor,Low
STU00407,21,Female,Cyber,2nd Year,4.7,6.7,3.4,Low,5,1,2,1,6,1.9,Good,90.4,7.97,Good,Low
STU00408,19,Male,AIML,1st Year,4.8,6.8,6.5,High,9,8,8,6,4,0.6,Poor,82.5,6.87,Average,High
STU00409,25,Female,Cyber,1st Year,6.2,4.0,8.0,High,10,9,10,10,4,0.0,Poor,77.1,7.62,Average,High
STU00410,18,Female,CSE,4th Year,5.8,7.0,2.0,Low,2,1,3,1,8,1.5,Good,84.6,7.79,Average,High
STU00411,19,Female,ECE,1st Year,3.0,6.1,7.0,Low,5,5,5,1,7,1.9,Average,88.3,7.64,Good,Low
STU00412,19,Female,CSE,3rd Year,5.2,7.0,3.7,Low,3,2,3,4,9,2.5,Average,72.8,9.71,Good,Low
STU00413,20,Female,Cyber,2nd Year,4.5,7.2,4.8,Medium,4,2,3,2,7,1.2,Average,78.1,9.11,Poor,Low
STU00414,19,Female,CSE,1st Year,4.7,6.2,6.7,High,8,7,8,9,3,0.0,Poor,73.1,7.75,Average,High
